ID_Transaccion;Fecha;Tipo_Movimiento;ID_Producto;Nombre_Producto;Cantidad;Costo_Unitario;Precio_Venta_Unitario;Origen;Proveedor_Cliente
5441;2024-03-09;Compra;PROD-008;Batería Larga Duración;173;44.54;0.0;Compra;PowerCell Co.
5442;2024-03-10;Compra;PROD-010;Webcam HD Pro;265;25.46;0.0;Compra;TechSupplies Inc.
5443;2024-03-10;Compra;PROD-007;SSD 1TB;239;66.69;0.0;Compra;VisionParts
5444;2024-03-10;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;296.86;Venta;CorpTech Solutions
5445;2024-03-10;Compra;PROD-010;Webcam HD Pro;289;24.91;0.0;Compra;TechSupplies Inc.
5446;2024-03-10;Venta;PROD-010;Webcam HD Pro;-21;0.0;59.55;Venta;CorpTech Solutions
5447;2024-03-10;Compra;PROD-007;SSD 1TB;198;64.83;0.0;Compra;TechSupplies Inc.
5448;2024-03-10;Venta;PROD-003;Tarjeta Gráfica Eco;-18;0.0;159.04;Venta;Global Office
5449;2024-03-11;Compra;PROD-004;Tarjeta Gráfica Pro;70;179.23;0.0;Compra;PowerCell Co.
5450;2024-03-11;Venta;PROD-006;SSD 512GB;-6;0.0;80.41;Venta;CorpTech Solutions
5451;2024-03-11;Compra;PROD-007;SSD 1TB;160;66.4;0.0;Compra;VisionParts
5452;2024-03-11;Venta;PROD-003;Tarjeta Gráfica Eco;-37;0.0;159.96;Venta;EducaTech
5453;2024-03-11;Produccion;PROD-002;Portátil Z1 Pro;56;447.02;0.0;Fabricacion;N/A
5454;2024-03-11;Compra;PROD-006;SSD 512GB;236;35.53;0.0;Compra;VisionParts
5455;2024-03-11;Venta;PROD-009;Monitor Curvo 27'';-1;0.0;301.16;Venta;EducaTech
5456;2024-03-12;Produccion;PROD-009;Monitor Curvo 27'';85;152.32;0.0;Fabricacion;N/A
5457;2024-03-12;Produccion;PROD-009;Monitor Curvo 27'';48;151.76;0.0;Fabricacion;N/A
5458;2024-03-12;Compra;PROD-010;Webcam HD Pro;296;25.06;0.0;Compra;VisionParts
5459;2024-03-12;Compra;PROD-007;SSD 1TB;152;65.52;0.0;Compra;VisionParts
5460;2024-03-12;Compra;PROD-010;Webcam HD Pro;158;25.12;0.0;Compra;TechSupplies Inc.
5461;2024-03-12;Produccion;PROD-002;Portátil Z1 Pro;76;453.9;0.0;Fabricacion;N/A
5462;2024-03-12;Compra;PROD-010;Webcam HD Pro;202;24.92;0.0;Compra;VisionParts
5463;2024-03-13;Venta;PROD-002;Portátil Z1 Pro;-47;0.0;903.0;Venta;Venta Directa Online
5464;2024-03-13;Venta;PROD-007;SSD 1TB;-12;0.0;129.75;Venta;EducaTech
5465;2024-03-13;Compra;PROD-008;Batería Larga Duración;207;45.57;0.0;Compra;VisionParts
5466;2024-03-13;Venta;PROD-001;Portátil Z1;-23;0.0;504.25;Venta;Global Office
5467;2024-03-13;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;299.78;Venta;PC Gamers World
5468;2024-03-13;Compra;PROD-003;Tarjeta Gráfica Eco;76;86.3;0.0;Compra;Componentes Globales
5469;2024-03-14;Venta;PROD-003;Tarjeta Gráfica Eco;-26;0.0;158.33;Venta;PC Gamers World
5470;2024-03-14;Compra;PROD-010;Webcam HD Pro;256;25.01;0.0;Compra;TechSupplies Inc.
5471;2024-03-14;Produccion;PROD-009;Monitor Curvo 27'';51;150.36;0.0;Fabricacion;N/A
5472;2024-03-14;Venta;PROD-009;Monitor Curvo 27'';-1;0.0;296.8;Venta;PC Gamers World
5473;2024-03-14;Venta;PROD-004;Tarjeta Gráfica Pro;-12;0.0;349.96;Venta;Global Office
5474;2024-03-14;Venta;PROD-004;Tarjeta Gráfica Pro;-28;0.0;350.75;Venta;Venta Directa Online
5475;2024-03-14;Venta;PROD-001;Portátil Z1;-5;0.0;501.93;Venta;EducaTech
5476;2024-03-15;Compra;PROD-003;Tarjeta Gráfica Eco;250;84.64;0.0;Compra;TechSupplies Inc.
5477;2024-03-15;Venta;PROD-008;Batería Larga Duración;-12;0.0;95.78;Venta;PC Gamers World
5478;2024-03-15;Venta;PROD-004;Tarjeta Gráfica Pro;-7;0.0;346.71;Venta;Venta Directa Online
5479;2024-03-15;Compra;PROD-006;SSD 512GB;211;35.84;0.0;Compra;PowerCell Co.
5480;2024-03-15;Venta;PROD-006;SSD 512GB;-21;0.0;79.64;Venta;PC Gamers World
5481;2024-03-15;Compra;PROD-004;Tarjeta Gráfica Pro;288;180.42;0.0;Compra;PowerCell Co.
5482;2024-03-15;Compra;PROD-003;Tarjeta Gráfica Eco;138;87.01;0.0;Compra;VisionParts
5483;2024-03-16;Venta;PROD-009;Monitor Curvo 27'';-1;0.0;300.29;Venta;Venta Directa Online
5484;2024-03-16;Venta;PROD-004;Tarjeta Gráfica Pro;-8;0.0;346.99;Venta;EducaTech
5485;2024-03-16;Venta;PROD-004;Tarjeta Gráfica Pro;-20;0.0;349.64;Venta;Venta Directa Online
5486;2024-03-16;Compra;PROD-010;Webcam HD Pro;185;25.16;0.0;Compra;TechSupplies Inc.
5487;2024-03-16;Venta;PROD-008;Batería Larga Duración;-50;0.0;94.93;Venta;PC Gamers World
5488;2024-03-16;Venta;PROD-010;Webcam HD Pro;-33;0.0;60.22;Venta;EducaTech
5489;2024-03-16;Venta;PROD-006;SSD 512GB;-31;0.0;80.56;Venta;PC Gamers World
5490;2024-03-17;Compra;PROD-003;Tarjeta Gráfica Eco;234;85.53;0.0;Compra;VisionParts
5491;2024-03-17;Venta;PROD-006;SSD 512GB;-22;0.0;79.99;Venta;Venta Directa Online
5492;2024-03-17;Venta;PROD-008;Batería Larga Duración;-16;0.0;95.93;Venta;CorpTech Solutions
5493;2024-03-17;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;297.63;Venta;EducaTech
5494;2024-03-17;Venta;PROD-002;Portátil Z1 Pro;-14;0.0;903.52;Venta;CorpTech Solutions
5495;2024-03-17;Venta;PROD-002;Portátil Z1 Pro;-34;0.0;892.31;Venta;PC Gamers World
5496;2024-03-17;Venta;PROD-001;Portátil Z1;-6;0.0;503.14;Venta;Venta Directa Online
5497;2024-03-18;Venta;PROD-008;Batería Larga Duración;-42;0.0;95.86;Venta;EducaTech
5498;2024-03-18;Venta;PROD-008;Batería Larga Duración;-16;0.0;95.24;Venta;PC Gamers World
5499;2024-03-18;Venta;PROD-007;SSD 1TB;-22;0.0;129.1;Venta;PC Gamers World
5500;2024-03-18;Venta;PROD-010;Webcam HD Pro;-42;0.0;60.49;Venta;PC Gamers World
5501;2024-03-18;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;296.54;Venta;EducaTech
5502;2024-03-18;Compra;PROD-010;Webcam HD Pro;234;25.3;0.0;Compra;VisionParts
5503;2024-03-19;Compra;PROD-008;Batería Larga Duración;104;45.1;0.0;Compra;PowerCell Co.
5504;2024-03-19;Venta;PROD-003;Tarjeta Gráfica Eco;-6;0.0;161.29;Venta;EducaTech
5505;2024-03-19;Venta;PROD-009;Monitor Curvo 27'';-1;0.0;298.88;Venta;Venta Directa Online
5506;2024-03-19;Produccion;PROD-009;Monitor Curvo 27'';48;150.84;0.0;Fabricacion;N/A
5507;2024-03-19;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;299.29;Venta;PC Gamers World
5508;2024-03-19;Compra;PROD-008;Batería Larga Duración;117;45.48;0.0;Compra;TechSupplies Inc.
5509;2024-03-19;Venta;PROD-008;Batería Larga Duración;-19;0.0;95.75;Venta;Global Office
5510;2024-03-20;Venta;PROD-008;Batería Larga Duración;-26;0.0;94.58;Venta;EducaTech
5511;2024-03-20;Compra;PROD-008;Batería Larga Duración;178;45.24;0.0;Compra;Componentes Globales
5512;2024-03-20;Venta;PROD-003;Tarjeta Gráfica Eco;-42;0.0;160.78;Venta;PC Gamers World
5513;2024-03-20;Venta;PROD-004;Tarjeta Gráfica Pro;-11;0.0;349.39;Venta;PC Gamers World
5514;2024-03-20;Venta;PROD-010;Webcam HD Pro;-45;0.0;59.63;Venta;Global Office
5515;2024-03-20;Venta;PROD-004;Tarjeta Gráfica Pro;-46;0.0;346.92;Venta;Venta Directa Online
5516;2024-03-20;Venta;PROD-005;Procesador Gama;-20;0.0;220.44;Venta;Venta Directa Online
5517;2024-03-21;Venta;PROD-001;Portátil Z1;-16;0.0;499.76;Venta;CorpTech Solutions
5518;2024-03-21;Compra;PROD-005;Procesador Gamma;71;120.71;0.0;Compra;Componentes Globales
5519;2024-03-21;Compra;PROD-008;Batería Larga Duración;281;45.55;0.0;Compra;TechSupplies Inc.
5520;2024-03-21;Produccion;PROD-001;Portátil Z1;98;253.8;0.0;Fabricacion;N/A
5521;2024-03-21;Venta;PROD-010;Webcam HD Pro;-41;0.0;59.84;Venta;Venta Directa Online
5522;2024-03-21;Venta;PROD-006;SSD 512GB;-20;0.0;79.58;Venta;Global Office
5523;2024-03-21;Produccion;PROD-002;Portátil Z1 Pro;57;448.07;0.0;Fabricacion;N/A
5524;2024-03-22;Venta;PROD-009;Monitor Curvo 27'';-1;0.0;299.14;Venta;CorpTech Solutions
5525;2024-03-22;Venta;PROD-005;Procesador Gamma;-18;0.0;218.12;Venta;CorpTech Solutions
5526;2024-03-22;Venta;PROD-010;Webcam HD Pro;-11;0.0;60.55;Venta;Global Office
5527;2024-03-22;Venta;PROD-003;Tarjeta Gráfica Eco;-26;0.0;159.77;Venta;EducaTech
5528;2024-03-22;Produccion;PROD-002;Portátil Z1 Pro;52;446.57;0.0;Fabricacion;N/A
5529;2024-03-22;Venta;PROD-007;SSD 1TB;-22;0.0;128.97;Venta;PC Gamers World
5530;2024-03-22;Compra;PROD-008;Batería Larga Duración;267;44.51;0.0;Compra;Componentes Globales
5531;2024-03-23;Compra;PROD-004;Tarjeta Gráfica Pro;172;179.2;0.0;Compra;TechSupplies Inc.
5532;2024-03-23;Compra;PROD-003;Tarjeta Gráfica Eco;145;85.93;0.0;Compra;TechSupplies Inc.
5533;2024-03-23;Venta;PROD-004;Tarjeta Gráfica Pro;-42;0.0;350.91;Venta;Global Office
5534;2024-03-23;Venta;PROD-009;Monitor Curvo 27'';-1;0.0;297.42;Venta;Venta Directa Online
5535;2024-03-23;Venta;PROD-005;Procesador Gama;-9;0.0;218.09;Venta;Global Office
5536;2024-03-23;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;298.8;Venta;Venta Directa Online
5537;2024-03-24;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;296.45;Venta;EducaTech
5538;2024-03-24;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;296.52;Venta;Global Office
5539;2024-03-24;Venta;PROD-002;Portátil Z1 Pro;-19;0.0;906.89;Venta;Venta Directa Online
5540;2024-03-24;Produccion;PROD-001;Portátil Z1;22;251.73;0.0;Fabricacion;N/A
5541;2024-03-24;Venta;PROD-004;Tarjeta Gráfica Pro;-28;0.0;350.96;Venta;Venta Directa Online
5542;2024-03-24;Compra;PROD-005;Procesador Gamma;221;122.26;0.0;Compra;Componentes Globales
5543;2024-03-24;Compra;PROD-010;Webcam HD Pro;171;24.75;0.0;Compra;VisionParts
5544;2024-03-25;Venta;PROD-007;SSD 1TB;-29;0.0;130.07;Venta;PC Gamers World
5545;2024-03-25;Venta;PROD-003;Tarjeta Gráfica Eco;-45;0.0;159.12;Venta;Venta Directa Online
5546;2024-03-25;Compra;PROD-004;Tarjeta Gráfica Pro;138;177.4;0.0;Compra;Componentes Globales
5547;2024-03-25;Produccion;PROD-009;Monitor Curvo 27'';35;151.52;0.0;Fabricacion;N/A
5548;2024-03-25;Venta;PROD-007;SSD 1TB;-23;0.0;129.71;Venta;Venta Directa Online
5549;2024-03-25;Compra;PROD-008;Batería Larga Duración;104;45.71;0.0;Compra;VisionParts
5550;2024-03-25;Venta;PROD-001;Portátil Z1;-18;0.0;496.49;Venta;PC Gamers World
5551;2024-03-26;Compra;PROD-008;Batería Larga Duración;82;45.64;0.0;Compra;TechSupplies Inc.
5552;2024-03-26;Compra;PROD-003;Tarjeta Gráfica Eco;197;84.83;0.0;Compra;Componentes Globales
5553;2024-03-26;Venta;PROD-006;SSD 512GB;-48;0.0;80.23;Venta;Venta Directa Online
5554;2024-03-26;Venta;PROD-006;SSD 512GB;-40;0.0;79.85;Venta;CorpTech Solutions
5555;2024-03-26;Produccion;PROD-009;Monitor Curvo 27'';66;151.55;0.0;Fabricacion;N/A
5556;2024-03-26;Compra;PROD-006;SSD 512GB;167;35.15;0.0;Compra;TechSupplies Inc.
5557;2024-03-26;Venta;PROD-007;SSD 1TB;-15;0.0;130.04;Venta;CorpTech Solutions
5558;2024-03-27;Venta;PROD-001;Portátil Z1;-31;0.0;501.07;Venta;PC Gamers World
5559;2024-03-27;Venta;PROD-003;Tarjeta Gráfica Eco;-15;0.0;160.2;Venta;Global Office
5560;2024-03-27;Venta;PROD-007;SSD 1TB;-31;0.0;129.41;Venta;CorpTech Solutions
5561;2024-03-27;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;299.99;Venta;CorpTech Solutions
5562;2024-03-27;Compra;PROD-007;SSD 1TB;289;66.12;0.0;Compra;Componentes Globales
5563;2024-03-27;Venta;PROD-001;Portátil Z1;-18;0.0;503.9;Venta;Venta Directa Online
5564;2024-03-27;Venta;PROD-004;Tarjeta Gráfica Pro;-43;0.0;346.69;Venta;Venta Directa Online
5565;2024-03-28;Compra;PROD-003;Tarjeta Gráfica Eco;114;86.59;0.0;Compra;PowerCell Co.
5566;2024-03-28;Compra;PROD-010;Webcam HD Pro;171;24.95;0.0;Compra;PowerCell Co.
5567;2024-03-28;Compra;PROD-006;SSD 512GB;142;35.79;0.0;Compra;TechSupplies Inc.
5568;2024-03-28;Venta;PROD-007;SSD 1TB;-50;0.0;129.42;Venta;Global Office
5569;2024-03-28;Venta;PROD-005;Procesador Gama;-22;0.0;221.25;Venta;CorpTech Solutions
5570;2024-03-28;Compra;PROD-008;Batería Larga Duración;264;45.0;0.0;Compra;Componentes Globales
5571;2024-03-28;Venta;PROD-005;Procesador Gamma;-16;0.0;218.37;Venta;EducaTech
5572;2024-03-29;Produccion;PROD-002;Portátil Z1 Pro;97;448.4;0.0;Fabricacion;N/A
5573;2024-03-29;Compra;PROD-004;Tarjeta Gráfica Pro;258;178.41;0.0;Compra;TechSupplies Inc.
5574;2024-03-29;Compra;PROD-004;Tarjeta Gráfica Pro;243;182.37;0.0;Compra;TechSupplies Inc.
5575;2024-03-29;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;300.51;Venta;Global Office
5576;2024-03-29;Venta;PROD-004;Tarjeta Gráfica Pro;-22;0.0;348.5;Venta;Venta Directa Online
5577;2024-03-29;Compra;PROD-005;Procesador Gamma;105;121.96;0.0;Compra;PowerCell Co.
5578;2024-03-30;Venta;PROD-005;Procesador Gamma;-25;0.0;221.8;Venta;Venta Directa Online
5579;2024-03-30;Compra;PROD-007;SSD 1TB;265;64.18;0.0;Compra;Componentes Globales
5580;2024-03-30;Venta;PROD-002;Portátil Z1 Pro;-15;0.0;896.78;Venta;Venta Directa Online
5581;2024-03-30;Compra;PROD-006;SSD 512GB;142;35.63;0.0;Compra;Componentes Globales
5582;2024-03-30;Venta;PROD-004;Tarjeta Gráfica Pro;-38;0.0;347.73;Venta;Venta Directa Online
5583;2024-03-30;Venta;PROD-003;Tarjeta Gráfica Eco;-20;0.0;160.82;Venta;CorpTech Solutions
5584;2024-03-30;Venta;PROD-003;Tarjeta Gráfica Eco;-45;0.0;160.61;Venta;Global Office
5585;2024-03-31;Compra;PROD-005;Procesador Gama;58;122.13;0.0;Compra;PowerCell Co.
5586;2024-03-31;Compra;PROD-004;Tarjeta Gráfica Pro;71;179.29;0.0;Compra;PowerCell Co.
5587;2024-03-31;Venta;PROD-001;Portátil Z1;-24;0.0;504.4;Venta;Global Office
5588;2024-03-31;Produccion;PROD-002;Portátil Z1 Pro;91;449.6;0.0;Fabricacion;N/A
5589;2024-03-31;Venta;PROD-006;SSD 512GB;-34;0.0;79.78;Venta;EducaTech
5590;2024-03-31;Compra;PROD-005;Procesador Gamma;244;121.76;0.0;Compra;VisionParts
5591;2024-03-31;Compra;PROD-003;Tarjeta Gráfica Eco;103;86.64;0.0;Compra;Componentes Globales
5592;2024-04-01;Compra;PROD-003;Tarjeta Gráfica Eco;214;85.7;0.0;Compra;VisionParts
5593;2024-04-01;Venta;PROD-005;Procesador Gamma;-43;0.0;218.04;Venta;CorpTech Solutions
5594;2024-04-01;Venta;PROD-001;Portátil Z1;-21;0.0;502.41;Venta;Venta Directa Online
5595;2024-04-01;Produccion;PROD-002;Portátil Z1 Pro;87;453.33;0.0;Fabricacion;N/A
5596;2024-04-01;Compra;PROD-006;SSD 512GB;290;36.1;0.0;Compra;VisionParts
5597;2024-04-01;Venta;PROD-002;Portátil Z1 Pro;-21;0.0;897.34;Venta;Venta Directa Online
5598;2024-04-01;Compra;PROD-008;Batería Larga Duración;262;45.59;0.0;Compra;PowerCell Co.
5599;2024-04-02;Venta;PROD-010;Webcam HD Pro;-50;0.0;59.51;Venta;PC Gamers World
5600;2024-04-02;Venta;PROD-001;Portátil Z1;-12;0.0;497.75;Venta;Global Office
5601;2024-04-02;Produccion;PROD-001;Portátil Z1;44;249.65;0.0;Fabricacion;N/A
5602;2024-04-02;Venta;PROD-007;SSD 1TB;-45;0.0;130.16;Venta;PC Gamers World
5603;2024-04-02;Compra;PROD-008;Batería Larga Duración;279;44.71;0.0;Compra;Componentes Globales
5604;2024-04-02;Compra;PROD-003;Tarjeta Gráfica Eco;101;84.01;0.0;Compra;Componentes Globales
5605;2024-04-02;Venta;PROD-003;Tarjeta Gráfica Eco;-24;0.0;159.41;Venta;PC Gamers World
5606;2024-04-03;Compra;PROD-004;Tarjeta Gráfica Pro;187;180.73;0.0;Compra;TechSupplies Inc.
5607;2024-04-03;Compra;PROD-004;Tarjeta Gráfica Pro;111;182.65;0.0;Compra;Componentes Globales
5608;2024-04-03;Compra;PROD-006;SSD 512GB;276;35.8;0.0;Compra;PowerCell Co.
5609;2024-04-03;Venta;PROD-001;Portátil Z1;-44;0.0;498.32;Venta;CorpTech Solutions
5610;2024-04-03;Venta;PROD-009;Monitor Curvo 27'';-1;0.0;297.94;Venta;CorpTech Solutions
5611;2024-04-03;Venta;PROD-007;SSD 1TB;-21;0.0;131.23;Venta;Global Office
5612;2024-04-04;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;301.56;Venta;EducaTech
5613;2024-04-04;Compra;PROD-005;Procesador Gamma;134;120.63;0.0;Compra;TechSupplies Inc.
5614;2024-04-04;Venta;PROD-002;Portátil Z1 Pro;-34;0.0;907.15;Venta;PC Gamers World
5615;2024-04-04;Produccion;PROD-001;Portátil Z1;75;250.74;0.0;Fabricacion;N/A
5616;2024-04-04;Venta;PROD-007;SSD 1TB;-34;0.0;130.38;Venta;EducaTech
5617;2024-04-04;Venta;PROD-009;Monitor Curvo 27'';-1;0.0;297.96;Venta;PC Gamers World
5618;2024-04-04;Produccion;PROD-009;Monitor Curvo 27'';21;148.56;0.0;Fabricacion;N/A
5619;2024-04-05;Venta;PROD-002;Portátil Z1 Pro;-45;0.0;905.25;Venta;CorpTech Solutions
5620;2024-04-05;Compra;PROD-008;Batería Larga Duración;78;45.41;0.0;Compra;TechSupplies Inc.
5621;2024-04-05;Compra;PROD-010;Webcam HD Pro;229;24.8;0.0;Compra;VisionParts
5622;2024-04-05;Venta;PROD-004;Tarjeta Gráfica Pro;-27;0.0;347.19;Venta;EducaTech
5623;2024-04-05;Compra;PROD-003;Tarjeta Gráfica Eco;86;85.45;0.0;Compra;Componentes Globales
5624;2024-04-05;Compra;PROD-010;Webcam HD Pro;131;24.77;0.0;Compra;Componentes Globales
5625;2024-04-05;Venta;PROD-004;Tarjeta Gráfica Pro;-18;0.0;347.51;Venta;Venta Directa Online
5626;2024-04-06;Compra;PROD-010;Webcam HD Pro;158;25.2;0.0;Compra;TechSupplies Inc.
5627;2024-04-06;Venta;PROD-006;SSD 512GB;-48;0.0;79.92;Venta;EducaTech
5628;2024-04-06;Venta;PROD-003;Tarjeta Gráfica Eco;-30;0.0;159.22;Venta;Venta Directa Online
5629;2024-04-06;Venta;PROD-008;Batería Larga Duración;-34;0.0;95.77;Venta;Global Office
5630;2024-04-06;Venta;PROD-005;Procesador Gama;-24;0.0;221.9;Venta;EducaTech
5631;2024-04-06;Venta;PROD-002;Portátil Z1 Pro;-33;0.0;908.58;Venta;Venta Directa Online
5632;2024-04-06;Venta;PROD-007;SSD 1TB;-44;0.0;130.68;Venta;Venta Directa Online
5633;2024-04-07;Compra;PROD-008;Batería Larga Duración;218;45.55;0.0;Compra;VisionParts
5634;2024-04-07;Venta;PROD-004;Tarjeta Gráfica Pro;-28;0.0;350.92;Venta;Global Office
5635;2024-04-07;Venta;PROD-008;Batería Larga Duración;-14;0.0;95.07;Venta;CorpTech Solutions
5636;2024-04-07;Venta;PROD-008;Batería Larga Duración;-29;0.0;94.67;Venta;CorpTech Solutions
5637;2024-04-07;Compra;PROD-010;Webcam HD Pro;190;25.22;0.0;Compra;TechSupplies Inc.
5638;2024-04-07;Compra;PROD-003;Tarjeta Gráfica Eco;290;83.88;0.0;Compra;Componentes Globales
5639;2024-04-07;Venta;PROD-010;Webcam HD Pro;-5;0.0;60.38;Venta;CorpTech Solutions
5640;2024-04-08;Venta;PROD-001;Portátil Z1;-23;0.0;497.27;Venta;Venta Directa Online
5641;2024-04-08;Compra;PROD-005;Procesador Gamma;234;122.07;0.0;Compra;VisionParts
5642;2024-04-08;Compra;PROD-004;Tarjeta Gráfica Pro;134;181.35;0.0;Compra;PowerCell Co.
5643;2024-04-08;Produccion;PROD-009;Monitor Curvo 27'';60;152.18;0.0;Fabricacion;N/A
5644;2024-04-08;Venta;PROD-008;Batería Larga Duración;-32;0.0;94.1;Venta;PC Gamers World
5645;2024-04-08;Venta;PROD-003;Tarjeta Gráfica Eco;-46;0.0;159.53;Venta;PC Gamers World
5646;2024-04-09;Compra;PROD-005;Procesador Gamma;243;121.07;0.0;Compra;PowerCell Co.
5647;2024-04-09;Compra;PROD-010;Webcam HD Pro;157;25.0;0.0;Compra;TechSupplies Inc.
5648;2024-04-09;Compra;PROD-010;Webcam HD Pro;51;25.5;0.0;Compra;TechSupplies Inc.
5649;2024-04-09;Compra;PROD-004;Tarjeta Gráfica Pro;244;182.01;0.0;Compra;PowerCell Co.
5650;2024-04-09;Compra;PROD-008;Batería Larga Duración;240;45.95;0.0;Compra;TechSupplies Inc.
5651;2024-04-09;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;301.34;Venta;PC Gamers World
5652;2024-04-09;Venta;PROD-008;Batería Larga Duración;-38;0.0;95.44;Venta;CorpTech Solutions
5653;2024-04-10;Venta;PROD-004;Tarjeta Gráfica Pro;-17;0.0;346.7;Venta;EducaTech
5654;2024-04-10;Produccion;PROD-002;Portátil Z1 Pro;47;446.15;0.0;Fabricacion;N/A
5655;2024-04-10;Venta;PROD-008;Batería Larga Duración;-30;0.0;95.07;Venta;EducaTech
5656;2024-04-10;Venta;PROD-002;Portátil Z1 Pro;-13;0.0;901.82;Venta;EducaTech
5657;2024-04-10;Compra;PROD-006;SSD 512GB;300;36.29;0.0;Compra;TechSupplies Inc.
5658;2024-04-10;Compra;PROD-008;Batería Larga Duración;68;44.44;0.0;Compra;Componentes Globales
5659;2024-04-10;Venta;PROD-008;Batería Larga Duración;-39;0.0;95.8;Venta;Global Office
5660;2024-04-11;Venta;PROD-008;Batería Larga Duración;-14;0.0;95.91;Venta;Global Office
5661;2024-04-11;Venta;PROD-007;SSD 1TB;-47;0.0;129.63;Venta;Global Office
5662;2024-04-11;Venta;PROD-006;SSD 512GB;-44;0.0;80.77;Venta;PC Gamers World
5663;2024-04-11;Venta;PROD-010;Webcam HD Pro;-47;0.0;59.91;Venta;Global Office
5664;2024-04-11;Venta;PROD-009;Monitor Curvo 27'';-1;0.0;298.37;Venta;PC Gamers World
5665;2024-04-11;Compra;PROD-007;SSD 1TB;262;64.82;0.0;Compra;VisionParts
5666;2024-04-11;Venta;PROD-002;Portátil Z1 Pro;-44;0.0;899.64;Venta;PC Gamers World
5667;2024-04-12;Venta;PROD-001;Portátil Z1;-15;0.0;501.22;Venta;Venta Directa Online
5668;2024-04-12;Produccion;PROD-001;Portátil Z1;69;246.89;0.0;Fabricacion;N/A
5669;2024-04-12;Compra;PROD-010;Webcam HD Pro;198;25.2;0.0;Compra;Componentes Globales
5670;2024-04-12;Venta;PROD-007;SSD 1TB;-23;0.0;130.03;Venta;CorpTech Solutions
5671;2024-04-12;Compra;PROD-005;Procesador Gamma;296;121.35;0.0;Compra;VisionParts
5672;2024-04-12;Compra;PROD-004;Tarjeta Gráfica Pro;253;182.72;0.0;Compra;PowerCell Co.
5673;2024-04-12;Venta;PROD-009;Monitor Curvo 27'';-2;0.0;297.45;Venta;PC Gamers World
5674;2024-04-13;Venta;PROD-010;Webcam HD Pro;-17;0.0;60.41;Venta;Venta Directa Online
5675;2024-04-13;Venta;PROD-008;Batería Larga Duración;-46;0.0;95.02;Venta;Global Office
5676;2024-04-13;Venta;PROD-004;Tarjeta Gráfica Pro;-33;0.0;352.79;Venta;Global Office
5677;2024-04-13;Venta;PROD-007;SSD 1TB;-22;0.0;129.37;Venta;EducaTech
5678;2024-04-13;Venta;PROD-007;SSD 1TB;-46;0.0;129.35;Venta;PC Gamers World
5679;2024-04-13;Venta;PROD-002;Portátil Z1 Pro;-14;0.0;894.13;Venta;PC Gamers World
5680;2024-04-14;Venta;PROD-004;Tarjeta Gráfica Pro;-14;0.0;350.13;Venta;Venta Directa Online
5681;2024-04-14;Venta;PROD-004;Tarjeta Gráfica Pro;-19;0.0;347.58;Venta;CorpTech Solutions
5682;2024-04-14;Compra;PROD-004;Tarjeta Gráfica Pro;106;178.53;0.0;Compra;VisionParts
5683;2024-04-14;Compra;PROD-005;Procesador Gamma;271;117.68;0.0;Compra;VisionParts
5684;2024-04-14;Produccion;PROD-002;Portátil Z1 Pro;20;454.96;0.0;Fabricacion;N/A
5685;2024-04-14;Compra;PROD-004;Tarjeta Gráfica Pro;81;180.89;0.0;Compra;TechSupplies Inc.
5686;2024-04-14;Produccion;PROD-001;Portátil Z1;94;250.41;0.0;Fabricacion;N/A
5687;2024-04-15;Compra;PROD-007;SSD 1TB;253;64.87;0.0;Compra;PowerCell Co.
5688;2024-04-15;Venta;PROD-008;Batería Larga Duración;-50;0.0;95.52;Venta;EducaTech
5689;2024-04-15;Venta;PROD-005;Procesador Gamma;-49;0.0;219.61;Venta;CorpTech Solutions
5690;2024-04-15;Compra;PROD-007;SSD 1TB;105;65.09;0.0;Compra;PowerCell Co.
5691;2024-04-15;Compra;PROD-007;SSD 1TB;291;64.57;0.0;Compra;Componentes Globales
5692;2024-04-15;Compra;PROD-007;SSD 1TB;80;65.96;0.0;Compra;VisionParts
5693;2024-04-15;Compra;PROD-006;SSD 512GB;71;35.72;0.0;Compra;PowerCell Co.
5694;2024-04-16;Venta;PROD-006;SSD 512GB;-28;0.0;80.37;Venta;EducaTech
5695;2024-04-16;Venta;PROD-001;Portátil Z1;-35;0.0;498.47;Venta;Global Office
5696;2024-04-16;Venta;PROD-003;Tarjeta Gráfica Eco;-29;0.0;161.37;Venta;CorpTech Solutions
5697;2024-04-16;Compra;PROD-007;SSD 1TB;130;64.41;0.0;Compra;Componentes Globales
5698;2024-04-16;Venta;PROD-004;Tarjeta Gráfica Pro;-18;0.0;346.98;Venta;EducaTech
5699;2024-04-16;Compra;PROD-006;SSD 512GB;271;36.1;0.0;Compra;PowerCell Co.
5700;2024-04-16;Compra;PROD-005;Procesador Gamma;257;122.16;0.0;Compra;Componentes Globales
